Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:0lIoY4ZQsdn5QzhraM9o9u,7a4382ab088949ae8b01266fd14b56a5,2024-12-15T14:37:33Z,-1,Come onnnnn,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:1Cwsd5xI8CajJz795oy4XF,7a4382ab088949ae8b01266fd14b56a5,2024-12-15T14:37:33Z,2,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:36s8H63AdEI6hzD1f79CJd,7a4382ab088949ae8b01266fd14b56a5,2024-12-15T14:37:33Z,-1,Never heard this song. Never want to again,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:3Mx6U6CpcvLj4fHYneg5RB,7a4382ab088949ae8b01266fd14b56a5,2024-12-15T14:37:33Z,2,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:3PkvYP6223QO3xlW2THd1x,7a4382ab088949ae8b01266fd14b56a5,2024-12-15T14:37:33Z,2,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:3UBItNVbFQiVC5hBQlBvnr,7a4382ab088949ae8b01266fd14b56a5,2024-12-15T14:37:33Z,2,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:5mbXK7wuy5MXvB7WyepMp0,7a4382ab088949ae8b01266fd14b56a5,2024-12-15T14:37:33Z,2,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:0lIoY4ZQsdn5QzhraM9o9u,072bb365020842ddbaf4e9b5fa9201be,2024-12-15T15:06:37Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:0MteK167vtyb6hoJNC3Uz3,072bb365020842ddbaf4e9b5fa9201be,2024-12-15T15:06:37Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:1Cwsd5xI8CajJz795oy4XF,072bb365020842ddbaf4e9b5fa9201be,2024-12-15T15:06:37Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:1G88BbuMts7HC0nHGoHmhv,072bb365020842ddbaf4e9b5fa9201be,2024-12-15T15:06:37Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:2He3NOyqtLNE3RQPpeDdSb,072bb365020842ddbaf4e9b5fa9201be,2024-12-15T15:06:37Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:3PGX9zSuWbz0BCFztu1Rh1,072bb365020842ddbaf4e9b5fa9201be,2024-12-15T15:06:37Z,-1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:3PkvYP6223QO3xlW2THd1x,072bb365020842ddbaf4e9b5fa9201be,2024-12-15T15:06:37Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:3UZK9yD18Mtzb6MgYBmuLW,072bb365020842ddbaf4e9b5fa9201be,2024-12-15T15:06:37Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:5GguB1QMdud2FWbs5VHAzB,072bb365020842ddbaf4e9b5fa9201be,2024-12-15T15:06:37Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:6RQwM7V8963c1WSmvGEoHu,072bb365020842ddbaf4e9b5fa9201be,2024-12-15T15:06:37Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:7GK2KVYH8FrTC9zehmjVMd,072bb365020842ddbaf4e9b5fa9201be,2024-12-15T15:06:37Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:7kjVLU9GFYvUmWPg30K10b,072bb365020842ddbaf4e9b5fa9201be,2024-12-15T15:06:37Z,-1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:1Cwsd5xI8CajJz795oy4XF,9faa2b3e396244288cbbd9cea0f44119,2024-12-15T15:08:42Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:1KU5EHSz04JhGg3rReGJ0N,9faa2b3e396244288cbbd9cea0f44119,2024-12-15T15:08:42Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:2He3NOyqtLNE3RQPpeDdSb,9faa2b3e396244288cbbd9cea0f44119,2024-12-15T15:08:42Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:35Y18Dv2pAiJ7v0Zou9gxI,9faa2b3e396244288cbbd9cea0f44119,2024-12-15T15:08:42Z,2,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:3PGX9zSuWbz0BCFztu1Rh1,9faa2b3e396244288cbbd9cea0f44119,2024-12-15T15:08:42Z,2,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:6bROd4U6i4AgQGhYJonPgq,9faa2b3e396244288cbbd9cea0f44119,2024-12-15T15:08:42Z,-1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:6DMOzL2zPZBAW0LDYCYLWm,9faa2b3e396244288cbbd9cea0f44119,2024-12-15T15:08:42Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:6RQwM7V8963c1WSmvGEoHu,9faa2b3e396244288cbbd9cea0f44119,2024-12-15T15:08:42Z,-1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:7GK2KVYH8FrTC9zehmjVMd,9faa2b3e396244288cbbd9cea0f44119,2024-12-15T15:08:42Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:7kjVLU9GFYvUmWPg30K10b,9faa2b3e396244288cbbd9cea0f44119,2024-12-15T15:08:42Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:0jvN7eQJJt4nxQzgQfZ1SP,bed280b6339f44c3b7e602a92b114b38,2024-12-15T16:24:02Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:1G88BbuMts7HC0nHGoHmhv,bed280b6339f44c3b7e602a92b114b38,2024-12-15T16:24:02Z,3,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:1mv4lh1rW1K6xhxhJmEezy,bed280b6339f44c3b7e602a92b114b38,2024-12-15T16:24:02Z,4,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:2He3NOyqtLNE3RQPpeDdSb,bed280b6339f44c3b7e602a92b114b38,2024-12-15T16:24:02Z,2,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:5GguB1QMdud2FWbs5VHAzB,bed280b6339f44c3b7e602a92b114b38,2024-12-15T16:24:02Z,-1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:6RQwM7V8963c1WSmvGEoHu,bed280b6339f44c3b7e602a92b114b38,2024-12-15T16:24:02Z,-1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:7kjVLU9GFYvUmWPg30K10b,bed280b6339f44c3b7e602a92b114b38,2024-12-15T16:24:02Z,0,Only cause there were some double top 10s this one was safe 🤣,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:7GK2KVYH8FrTC9zehmjVMd,48021ebdcf6f4fcdba907ded3c56359b,2024-12-15T16:33:04Z,2,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:5Y0E3dOeynKuLDAXu0t0Bg,48021ebdcf6f4fcdba907ded3c56359b,2024-12-15T16:33:04Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:3UBItNVbFQiVC5hBQlBvnr,48021ebdcf6f4fcdba907ded3c56359b,2024-12-15T16:33:04Z,2,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:3PkvYP6223QO3xlW2THd1x,48021ebdcf6f4fcdba907ded3c56359b,2024-12-15T16:33:04Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:37tzoWY1ubBQKGXiWdO5Qv,48021ebdcf6f4fcdba907ded3c56359b,2024-12-15T16:33:04Z,-1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:7kjVLU9GFYvUmWPg30K10b,48021ebdcf6f4fcdba907ded3c56359b,2024-12-15T16:33:04Z,-1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:1G88BbuMts7HC0nHGoHmhv,48021ebdcf6f4fcdba907ded3c56359b,2024-12-15T16:33:04Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:0MteK167vtyb6hoJNC3Uz3,48021ebdcf6f4fcdba907ded3c56359b,2024-12-15T16:33:04Z,2,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:0lIoY4ZQsdn5QzhraM9o9u,48021ebdcf6f4fcdba907ded3c56359b,2024-12-15T16:33:04Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:7kjVLU9GFYvUmWPg30K10b,f77602f9f478467d935f3ad9a2156bab,2024-12-15T16:48:01Z,0,Maybe the worst song ever. Would downvote if I could downvote my own song choice.,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:0jvN7eQJJt4nxQzgQfZ1SP,f77602f9f478467d935f3ad9a2156bab,2024-12-15T16:48:01Z,0,Deluxe,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:0lIoY4ZQsdn5QzhraM9o9u,f77602f9f478467d935f3ad9a2156bab,2024-12-15T16:48:01Z,0,"This is a classic, and I know technically she is a one hit wonder, but I don't feel this is in the spirit of the game. ",4b28fdf441614db698c0bb6fbe1cf548
spotify:track:0MteK167vtyb6hoJNC3Uz3,f77602f9f478467d935f3ad9a2156bab,2024-12-15T16:48:01Z,0,Great tune,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:1Cwsd5xI8CajJz795oy4XF,f77602f9f478467d935f3ad9a2156bab,2024-12-15T16:48:01Z,0,"Nearly picked this, but it does my head in. ",4b28fdf441614db698c0bb6fbe1cf548
spotify:track:1G88BbuMts7HC0nHGoHmhv,f77602f9f478467d935f3ad9a2156bab,2024-12-15T16:48:01Z,0,Classic,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:1KU5EHSz04JhGg3rReGJ0N,f77602f9f478467d935f3ad9a2156bab,2024-12-15T16:48:01Z,-1,This reminds me of the weekly karaoke in the Upper Cock when we were growing up. The woman would start with this every fucking week before opening it up to the punters. No wonder I started drinking heavily in that pub.,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:1p5kC161fWMA2QlwV3Vi4W,f77602f9f478467d935f3ad9a2156bab,2024-12-15T16:48:01Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:37tzoWY1ubBQKGXiWdO5Qv,f77602f9f478467d935f3ad9a2156bab,2024-12-15T16:48:01Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:3Mx6U6CpcvLj4fHYneg5RB,f77602f9f478467d935f3ad9a2156bab,2024-12-15T16:48:01Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:3PGX9zSuWbz0BCFztu1Rh1,f77602f9f478467d935f3ad9a2156bab,2024-12-15T16:48:01Z,3,"My niece absolutely loves this song, and I hadn't heard it until Friday night, so pleasantly surprised to see it on the list. ",4b28fdf441614db698c0bb6fbe1cf548
spotify:track:3PkvYP6223QO3xlW2THd1x,f77602f9f478467d935f3ad9a2156bab,2024-12-15T16:48:01Z,4,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:4Tkxvxb3cEV9uM4oXcWQ4s,f77602f9f478467d935f3ad9a2156bab,2024-12-15T16:48:01Z,0,Would love to vote for this. ,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:6RQwM7V8963c1WSmvGEoHu,f77602f9f478467d935f3ad9a2156bab,2024-12-15T16:48:01Z,-1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:0MteK167vtyb6hoJNC3Uz3,9f0e70a8dcc241f8a8f35e19f687c8ff,2024-12-15T17:17:13Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:1Cwsd5xI8CajJz795oy4XF,9f0e70a8dcc241f8a8f35e19f687c8ff,2024-12-15T17:17:13Z,-1,I have always hated this song and age hasn't mellowed my feelings,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:1G88BbuMts7HC0nHGoHmhv,9f0e70a8dcc241f8a8f35e19f687c8ff,2024-12-15T17:17:13Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:1p5kC161fWMA2QlwV3Vi4W,9f0e70a8dcc241f8a8f35e19f687c8ff,2024-12-15T17:17:13Z,0,I hope whoever chose this didn't choose the other one too 🤣,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:36s8H63AdEI6hzD1f79CJd,9f0e70a8dcc241f8a8f35e19f687c8ff,2024-12-15T17:17:13Z,2,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:37tzoWY1ubBQKGXiWdO5Qv,9f0e70a8dcc241f8a8f35e19f687c8ff,2024-12-15T17:17:13Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:3Mx6U6CpcvLj4fHYneg5RB,9f0e70a8dcc241f8a8f35e19f687c8ff,2024-12-15T17:17:13Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:3UBItNVbFQiVC5hBQlBvnr,9f0e70a8dcc241f8a8f35e19f687c8ff,2024-12-15T17:17:13Z,4,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:4Tkxvxb3cEV9uM4oXcWQ4s,9f0e70a8dcc241f8a8f35e19f687c8ff,2024-12-15T17:17:13Z,0,A great song but rules are rules,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:7kjVLU9GFYvUmWPg30K10b,9f0e70a8dcc241f8a8f35e19f687c8ff,2024-12-15T17:17:13Z,-1,"I'm pretty sure this isn't the version that got to Number One, which I bought...",4b28fdf441614db698c0bb6fbe1cf548
spotify:track:0MteK167vtyb6hoJNC3Uz3,3b3e5df26a6b46379b4138e2c2d0fef4,2024-12-15T18:48:55Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:1G88BbuMts7HC0nHGoHmhv,3b3e5df26a6b46379b4138e2c2d0fef4,2024-12-15T18:48:55Z,3,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:2OuQPK5NR8aqj5EpLZkY97,3b3e5df26a6b46379b4138e2c2d0fef4,2024-12-15T18:48:55Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:3Mx6U6CpcvLj4fHYneg5RB,3b3e5df26a6b46379b4138e2c2d0fef4,2024-12-15T18:48:55Z,2,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:3PkvYP6223QO3xlW2THd1x,3b3e5df26a6b46379b4138e2c2d0fef4,2024-12-15T18:48:55Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:3UBItNVbFQiVC5hBQlBvnr,3b3e5df26a6b46379b4138e2c2d0fef4,2024-12-15T18:48:55Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:4Tkxvxb3cEV9uM4oXcWQ4s,3b3e5df26a6b46379b4138e2c2d0fef4,2024-12-15T18:48:55Z,-1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:5mbXK7wuy5MXvB7WyepMp0,3b3e5df26a6b46379b4138e2c2d0fef4,2024-12-15T18:48:55Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:6bROd4U6i4AgQGhYJonPgq,3b3e5df26a6b46379b4138e2c2d0fef4,2024-12-15T18:48:55Z,-1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:0jvN7eQJJt4nxQzgQfZ1SP,e8ef62be759142a49a7ff793a8b60bd0,2024-12-15T21:49:52Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:0MteK167vtyb6hoJNC3Uz3,e8ef62be759142a49a7ff793a8b60bd0,2024-12-15T21:49:52Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:1Cwsd5xI8CajJz795oy4XF,e8ef62be759142a49a7ff793a8b60bd0,2024-12-15T21:49:52Z,0,Ughhh ,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:1G88BbuMts7HC0nHGoHmhv,e8ef62be759142a49a7ff793a8b60bd0,2024-12-15T21:49:52Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:1mv4lh1rW1K6xhxhJmEezy,e8ef62be759142a49a7ff793a8b60bd0,2024-12-15T21:49:52Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:2He3NOyqtLNE3RQPpeDdSb,e8ef62be759142a49a7ff793a8b60bd0,2024-12-15T21:49:52Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:36s8H63AdEI6hzD1f79CJd,e8ef62be759142a49a7ff793a8b60bd0,2024-12-15T21:49:52Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:3Mx6U6CpcvLj4fHYneg5RB,e8ef62be759142a49a7ff793a8b60bd0,2024-12-15T21:49:52Z,1,"This is so shit, but I am giving it a vote because I couldn’t get it out of my head for about a week when it came out ",4b28fdf441614db698c0bb6fbe1cf548
spotify:track:3UZK9yD18Mtzb6MgYBmuLW,e8ef62be759142a49a7ff793a8b60bd0,2024-12-15T21:49:52Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:4Tkxvxb3cEV9uM4oXcWQ4s,e8ef62be759142a49a7ff793a8b60bd0,2024-12-15T21:49:52Z,1,Go on then,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:5GguB1QMdud2FWbs5VHAzB,e8ef62be759142a49a7ff793a8b60bd0,2024-12-15T21:49:52Z,-1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:5Y0E3dOeynKuLDAXu0t0Bg,e8ef62be759142a49a7ff793a8b60bd0,2024-12-15T21:49:52Z,-1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:69mFxANpGyq9s69LqH3d9G,e8ef62be759142a49a7ff793a8b60bd0,2024-12-15T21:49:52Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:1KU5EHSz04JhGg3rReGJ0N,93761ebd8e98457193835edd23cbf342,2024-12-16T09:15:00Z,-1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:1mv4lh1rW1K6xhxhJmEezy,93761ebd8e98457193835edd23cbf342,2024-12-16T09:15:00Z,2,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:3PkvYP6223QO3xlW2THd1x,93761ebd8e98457193835edd23cbf342,2024-12-16T09:15:00Z,4,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:5mbXK7wuy5MXvB7WyepMp0,93761ebd8e98457193835edd23cbf342,2024-12-16T09:15:00Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:7GK2KVYH8FrTC9zehmjVMd,93761ebd8e98457193835edd23cbf342,2024-12-16T09:15:00Z,3,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:7kjVLU9GFYvUmWPg30K10b,93761ebd8e98457193835edd23cbf342,2024-12-16T09:15:00Z,-1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:0lIoY4ZQsdn5QzhraM9o9u,9542d42ff7d24c4aa3c9721752a46e9d,2024-12-16T13:06:29Z,0,"Poor patti being lumped with the rest of this group, she doesn’t need hits to be a wonder 😂",4b28fdf441614db698c0bb6fbe1cf548
spotify:track:0MteK167vtyb6hoJNC3Uz3,9542d42ff7d24c4aa3c9721752a46e9d,2024-12-16T13:06:29Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:1KU5EHSz04JhGg3rReGJ0N,9542d42ff7d24c4aa3c9721752a46e9d,2024-12-16T13:06:29Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:2He3NOyqtLNE3RQPpeDdSb,9542d42ff7d24c4aa3c9721752a46e9d,2024-12-16T13:06:29Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:2OuQPK5NR8aqj5EpLZkY97,9542d42ff7d24c4aa3c9721752a46e9d,2024-12-16T13:06:29Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:3PkvYP6223QO3xlW2THd1x,9542d42ff7d24c4aa3c9721752a46e9d,2024-12-16T13:06:29Z,1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:3UBItNVbFQiVC5hBQlBvnr,9542d42ff7d24c4aa3c9721752a46e9d,2024-12-16T13:06:29Z,-1,The vibes aren’t vibing hard enough here for me.,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:5GguB1QMdud2FWbs5VHAzB,9542d42ff7d24c4aa3c9721752a46e9d,2024-12-16T13:06:29Z,1,Girl power.,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:5Y0E3dOeynKuLDAXu0t0Bg,9542d42ff7d24c4aa3c9721752a46e9d,2024-12-16T13:06:29Z,2,"I was conflicted about this one as missy had a hand in it, but in the end it had me pulling the “sniffed a fart” face and bopping shoulders- an absolute tune.",4b28fdf441614db698c0bb6fbe1cf548
spotify:track:6bROd4U6i4AgQGhYJonPgq,9542d42ff7d24c4aa3c9721752a46e9d,2024-12-16T13:06:29Z,-1,Doesn’t slap,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:7GK2KVYH8FrTC9zehmjVMd,9542d42ff7d24c4aa3c9721752a46e9d,2024-12-16T13:06:29Z,2,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:0lIoY4ZQsdn5QzhraM9o9u,4ab8e92ca4e949dda9e3756bfbe0c411,2024-12-17T11:45:14Z,0,"I know this is technically true, but it feels wrong to call Patti Smith a one hit wonder",4b28fdf441614db698c0bb6fbe1cf548
spotify:track:1Cwsd5xI8CajJz795oy4XF,4ab8e92ca4e949dda9e3756bfbe0c411,2024-12-17T11:45:14Z,2,"Very close to picking this myself, in a different world though they might have put out Murder on the Dancefloor themselves instead of giving it to Sophie Ellis Bextor",4b28fdf441614db698c0bb6fbe1cf548
spotify:track:1G88BbuMts7HC0nHGoHmhv,4ab8e92ca4e949dda9e3756bfbe0c411,2024-12-17T11:45:14Z,1,This 100% Slaps. That is all.,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:1mv4lh1rW1K6xhxhJmEezy,4ab8e92ca4e949dda9e3756bfbe0c411,2024-12-17T11:45:14Z,1,This takes me back...,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:1p5kC161fWMA2QlwV3Vi4W,4ab8e92ca4e949dda9e3756bfbe0c411,2024-12-17T11:45:14Z,0,Very close to a down vote,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:2He3NOyqtLNE3RQPpeDdSb,4ab8e92ca4e949dda9e3756bfbe0c411,2024-12-17T11:45:14Z,1,Still an absolute bop,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:2OuQPK5NR8aqj5EpLZkY97,4ab8e92ca4e949dda9e3756bfbe0c411,2024-12-17T11:45:14Z,0,Sounds like something the Black Eyed Peas rejected ,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:35Y18Dv2pAiJ7v0Zou9gxI,4ab8e92ca4e949dda9e3756bfbe0c411,2024-12-17T11:45:14Z,0,Lucky someone picked Mr Blobby,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:36s8H63AdEI6hzD1f79CJd,4ab8e92ca4e949dda9e3756bfbe0c411,2024-12-17T11:45:14Z,2,"Something I would have picked if someone hadn't got their first, genuinely one of my favourite songs ever. If you haven't watched Small Axe, you definitely should, this features prominently in the Lovers Rock episode and is just absolutely brilliant ",4b28fdf441614db698c0bb6fbe1cf548
spotify:track:3PkvYP6223QO3xlW2THd1x,4ab8e92ca4e949dda9e3756bfbe0c411,2024-12-17T11:45:14Z,1,"Seemed naff at the time, but has definitely aged well ",4b28fdf441614db698c0bb6fbe1cf548
spotify:track:4IiKITgHYaHrF1zUlcTyVH,4ab8e92ca4e949dda9e3756bfbe0c411,2024-12-17T11:45:14Z,-1,,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:5GguB1QMdud2FWbs5VHAzB,4ab8e92ca4e949dda9e3756bfbe0c411,2024-12-17T11:45:14Z,1,"Reminds me of 3 for 1 on Smirnoff Ice and Saturday Nights at the Baton Rouge. Before listening to it, I thought I might down vote this, but it made me smile and there's a lot of rubbish on here, so have an up vote instead ",4b28fdf441614db698c0bb6fbe1cf548
spotify:track:5mbXK7wuy5MXvB7WyepMp0,4ab8e92ca4e949dda9e3756bfbe0c411,2024-12-17T11:45:14Z,1,I've enjoyed the arrival of Garage on the nostalgia events circuit ,4b28fdf441614db698c0bb6fbe1cf548
spotify:track:6RQwM7V8963c1WSmvGEoHu,4ab8e92ca4e949dda9e3756bfbe0c411,2024-12-17T11:45:14Z,0,"My immediate thoughts turn to FIFA 98, and how PES was so much better back then",4b28fdf441614db698c0bb6fbe1cf548
spotify:track:7kjVLU9GFYvUmWPg30K10b,4ab8e92ca4e949dda9e3756bfbe0c411,2024-12-17T11:45:14Z,-1,"I almost didn't down vote this, because this pick is clearly a cry for help from someone suffering from a profound psychological trauma, but there's no getting round it, cack is cack. 

PS if this messes with my Spotify algorithm...",4b28fdf441614db698c0bb6fbe1cf548
spotify:track:096SOCaNvutZ2JZoyS2zEu,c8ec131f45ee4bba96860b40fc378d80,2024-12-22T14:37:15Z,1,,9f2dd7d2dc584bd0bb2428a36c85ea3a
spotify:track:09TPkVVVcyMfm6ziI6v810,c8ec131f45ee4bba96860b40fc378d80,2024-12-22T14:37:15Z,0,This feels like cultural appropriation coming from Bing but it is a good Christmas song,9f2dd7d2dc584bd0bb2428a36c85ea3a
spotify:track:0BMahkKHK3G7DKFrCNwIxo,c8ec131f45ee4bba96860b40fc378d80,2024-12-22T14:37:15Z,-1,,9f2dd7d2dc584bd0bb2428a36c85ea3a
spotify:track:0cwealcvftIKDBFJh1X014,c8ec131f45ee4bba96860b40fc378d80,2024-12-22T14:37:15Z,0,Today in Things I never thought I’d say: I prefer the Jon Bon Jovi version,9f2dd7d2dc584bd0bb2428a36c85ea3a
spotify:track:0dM6Wr1Hhvfcic5ilTL6gH,c8ec131f45ee4bba96860b40fc378d80,2024-12-22T14:37:15Z,1,Hadnt ever heard this before today but I love it. Bitchy Elton is my favourite Elton,9f2dd7d2dc584bd0bb2428a36c85ea3a
spotify:track:1AfrbGk4XIgULBobrJnrjd,c8ec131f45ee4bba96860b40fc378d80,2024-12-22T14:37:15Z,-1,"As a Christmas hater, i appreciate the sentiment but this is next level dreary. ",9f2dd7d2dc584bd0bb2428a36c85ea3a
spotify:track:2FRnf9qhLbvw8fu4IBXx78,c8ec131f45ee4bba96860b40fc378d80,2024-12-22T14:37:15Z,2,Whamageddon is a scurge on modern society. We should all be a bit more George Michael (maybe not the cottaging bit though),9f2dd7d2dc584bd0bb2428a36c85ea3a
spotify:track:2Kbf1mWqgmvd0bc7FN14Zw,c8ec131f45ee4bba96860b40fc378d80,2024-12-22T14:37:15Z,1,,9f2dd7d2dc584bd0bb2428a36c85ea3a
spotify:track:2pnPe4pJtq7689i5ydzvJJ,c8ec131f45ee4bba96860b40fc378d80,2024-12-22T14:37:15Z,1,Classic,9f2dd7d2dc584bd0bb2428a36c85ea3a
spotify:track:3nhzTOc939C4v4ecTEZTPl,c8ec131f45ee4bba96860b40fc378d80,2024-12-22T14:37:15Z,1,,9f2dd7d2dc584bd0bb2428a36c85ea3a
spotify:track:3Z3QhZAZpqwZa1phsbQ3JZ,c8ec131f45ee4bba96860b40fc378d80,2024-12-22T14:37:15Z,1,,9f2dd7d2dc584bd0bb2428a36c85ea3a
spotify:track:46pF1zFimM582ss1PrMy68,c8ec131f45ee4bba96860b40fc378d80,2024-12-22T14:37:15Z,0,Im not so much a fan of the American Christmas standards but her voice IS Christmas,9f2dd7d2dc584bd0bb2428a36c85ea3a
spotify:track:5hslUAKq9I9CG2bAulFkHN,c8ec131f45ee4bba96860b40fc378d80,2024-12-22T14:37:15Z,0,"Sorry Andy, the most wonderful time of the year is Halloween",9f2dd7d2dc584bd0bb2428a36c85ea3a
spotify:track:5wTM2Bm8phDwHAuOsfBwhU,c8ec131f45ee4bba96860b40fc378d80,2024-12-22T14:37:15Z,2,"The best Christmas song. Not overplayed, scant mention of Christmas, not too jolly, chrissy hynde. A perfect mix",9f2dd7d2dc584bd0bb2428a36c85ea3a
